Brand,Weight,SoC,CPU,GPU,RAM,Storage,Memory cards,Display,Battery,OS,Camera,SIM card,Wi-Fi,USB,Bluetooth,Positioning,priceUrl,imageUrl,name
general mobile,126 g,MediaTek MT6752,"ARM Cortex-A53, 1700 MHz, Cores: 8","ARM Mali-T760 MP2, 700 MHz, Cores: 2","2 GB, 800 MHz",32 GB,"microSD, microSDHC, microSDXC","5.2 in, Super AMOLED, 1080 x 1920 pixels, 24 bit","2700 mAh, Li-Ion",Android 5.0.2 Lollipop,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/66aa3a63/320/main.jpg,Discovery Elite Plus;
general mobile,135 g,Qualcomm Snapdragon 410 MSM8916,"ARM Cortex-A53, 1200 MHz, Cores: 4","Qualcomm Adreno 306, 400 MHz","2 GB, 533 MHz",16 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","2500 mAh, Li-Polymer",Android 5.1.1 Lollipop,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/451833fe/320/main.jpg,4G;
general mobile,98 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4","1 GB, 2 GB",16 GB,,"4.8 in, Super AMOLED, 720 x 1280 pixels, 24 bit","2050 mAh, Li-Ion",Android 4.4.2 KitKat,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/3a16340f/320/main.jpg,Discovery Air;
general mobile,124 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","4.5 in, IPS, 480 x 854 pixels, 24 bit","1800 mAh, Li-Ion",Android 4.4.2 KitKat,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/46ea3407/320/main.jpg,Discovery II mini;
general mobile,130 g,MediaTek MT6592T,"ARM Cortex-A7, 2000 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",2 GB,16 GB,"microSD, microSDHC","5 in, IPS, 1080 x 1920 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.4.2 KitKat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/31b3343d/320/main.jpg,Discovery II +;
general mobile,130 g,MediaTek MT6592T,"ARM Cortex-A7, 2000 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",2 GB,16 GB,,"5 in, IPS, 1080 x 1920 pixels, 24 bit","2500 mAh, Li-Polymer",Android 4.4.2 KitKat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/4c193412/320/main.jpg,Discovery II;
general mobile,152 g,Qualcomm Snapdragon 800 MSM8974AA,"Krait 400, 2200 MHz, Cores: 4","Qualcomm Adreno 330, 450 MHz, Cores: 4","3 GB, 800 MHz","16 GB, 32 GB",,"5.5 in, IPS, 1080 x 1920 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"4608 x 3456 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/84a93417/320/main.jpg,Discovery Elite;
geotel,280 g,MediaTek MT6580A,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, Cores: 2","2 GB, 533 MHz",16 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","7500 mAh, Li-Polymer",Android 7.0 Nougat,"3264 x 2448 pixels, 1920 x 1088 pixels, 30 fps",Micro-SIM,"a, b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/d08244be,https://www.devicespecifications.com/images/model/d08244be/320/main.jpg,G1 Terminator;
geotel,160 g,MediaTek MT6753,"ARM Cortex-A53, 1300 MHz, Cores: 8","ARM Mali-T720 MP3, 450 MHz, Cores: 3","3 GB, 666 MHz",32 GB,"microSD, microSDHC, microSDXC","5.2 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Polymer",Android 7.0 Nougat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, ac, Wi-Fi Hotspot","2.0, Micro USB",4.2,"GPS, A-GPS, GLONASS",https://www.devicespecifications.com/en/price/112543a1,https://www.devicespecifications.com/images/model/112543a1/320/main.jpg,Amigo;
geotel,147 g,MediaTek MT6737M,"ARM Cortex-A53, 1250 MHz, Cores: 4","ARM Mali-T720 MP2, 550 MHz, Cores: 2","3 GB, 640 MHz",16 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","3200 mAh, Li-Polymer",Android 6.0 Marshmallow,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot","2.0, Micro USB",4.2,"GPS, A-GPS",https://www.devicespecifications.com/en/price/f33341ea,https://www.devicespecifications.com/images/model/f33341ea/320/main.jpg,Note;
geotel,,MediaTek MT6580M,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 416 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC, microSDXC","4.5 in, TFT, 540 x 960 pixels, 24 bit","3400 mAh, Li-Polymer",Android 7.0 Nougat,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Micro-SIM, Mini-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",https://www.devicespecifications.com/en/price/27c0400b,https://www.devicespecifications.com/images/model/27c0400b/320/main.jpg,A1;
giga byte,150 g,MediaTek MT6735P,"ARM Cortex-A53, 1000 MHz, Cores: 4","ARM Mali-T720 MP2, 400 MHz, Cores: 2","2 GB, 533 MHz",16 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2200 mAh, Li-Polymer",Android 6.0 Marshmallow,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/c0ef3d39/320/main.jpg,GSmart Classic LTE;
giga byte,132 g,Spreadtrum SC7731G,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 400 MHz, Cores: 2",1 GB,8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2200 mAh, Li-Ion",Android 5.1 Lollipop,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/82cd3d76/320/main.jpg,GSmart Classic Joy;
giga byte,150 g,MediaTek MT6592M,"ARM Cortex-A7, 1400 MHz, Cores: 8","ARM Mali-450 MP4, 600 MHz, Cores: 4",2 GB,16 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","4000 mAh, Li-Polymer",Android 5.1 Lollipop,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/86523c5e/320/main.jpg,GSmart Elite;
giga byte,134 g,MediaTek MT6592M,"ARM Cortex-A7, 1400 MHz, Cores: 8","ARM Mali-450 MP4, 600 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 5.1 Lollipop,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps","Micro-SIM, Mini-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/bf0039e4/320/main.jpg,GSmart Classic Pro;
giga byte,105 g,MediaTek MT6572,"ARM Cortex-A7, 1000 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","4 in, TFT, 480 x 800 pixels, 24 bit","1300 mAh, Li-Ion",Android 4.4 KitKat,1600 x 1200 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/a0f03797/320/main.jpg,Essence 4;
giga byte,145 g,Spreadtrum SC7731G,"ARM Cortex-A7, 1200 MHz, Cores: 4","ARM Mali-400 MP2, 400 MHz, Cores: 2",512 MB,8 GB,"microSD, microSDHC","5 in, IPS, 480 x 854 pixels, 24 bit","2100 mAh, Li-Ion",Android 5.1 Lollipop,"2560 x 1920 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/e8a33796/320/main.jpg,GSmart Classic Lite;
giga byte,125 g,Spreadtrum SC7731G,"ARM Cortex-A7, 1200 MHz, Cores: 4","ARM Mali-400 MP2, 400 MHz, Cores: 2",512 MB,8 GB,"microSD, microSDHC","4.5 in, IPS, 480 x 854 pixels, 24 bit","1600 mAh, Li-Ion",Android 4.4 KitKat,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/c8bb36c8/320/main.jpg,GSmart Essence;
giga byte,150 g,Spreadtrum SC7731G,"ARM Cortex-A7, 1200 MHz, Cores: 4","ARM Mali-400 MP2, 400 MHz, Cores: 2",1 GB,8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 5.1 Lollipop,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/a64336c7/320/main.jpg,GSmart Classic;
giga byte,155 g,MediaTek MT6582M,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 416 MHz, Cores: 2","512 MB, 533 MHz",4 GB,"microSD, microSDHC","5 in, IPS, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4 KitKat,2560 x 1920 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/603e3246/320/main.jpg,GSmart Roma RX;
giga byte,165 g,Qualcomm Snapdragon 410 MSM8916,"ARM Cortex-A53, 1200 MHz, Cores: 4","Qualcomm Adreno 306, 400 MHz","1 GB, 533 MHz",8 GB,"microSD, microSDHC","5 in, IPS, 540 x 960 pixels, 24 bit","3000 mAh, Li-Polymer",Android 4.4.4 KitKat,"2592 x 1944 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/cb9a3241/320/main.jpg,GSmart Mika MX;
giga byte,115 g,Qualcomm Snapdragon 615 MSM8939,"4x 1.5 GHz ARM Cortex-A53, 4x 1.0 GHz ARM Cortex-A53, Cores: 8","Qualcomm Adreno 405, 550 MHz","2 GB, 800 MHz",32 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 1080 x 1920 pixels, 24 bit","2300 mAh, Li-Polymer",Android 4.4.4 KitKat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Micro-SIM, Nano-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/99863198/320/main.jpg,GSmart Guru GX;
giga byte,158 g,MediaTek MT6592M,"ARM Cortex-A7, 1400 MHz, Cores: 8","ARM Mali-450 MP4, 600 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 540 x 960 pixels, 24 bit","1800 mAh, Li-Ion",Android 4.4 KitKat,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/2c9130f1/320/main.jpg,GSmart Akta A4;
giga byte,146 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","1900 mAh, Li-Ion",Android 4.4.2 KitKat,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/afff3075/320/main.jpg,GSmart Mika M3;
giga byte,165 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",2 GB,32 GB,,"5 in, IPS, 1080 x 1920 pixels, 24 bit","3000 mAh, Li-Ion",Android 4.2.1 Jelly Bean,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/e0642f93/320/main.jpg,GSmart Guru (White Edition);
giga byte,120 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","4 in, IPS, 480 x 800 pixels, 24 bit","1400 mAh, Li-Polymer",Android 4.4 KitKat,2592 x 1944 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/c79b2f73/320/main.jpg,GSmart Roma R2 (Plus Edition);
giga byte,165 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",4 GB,"microSD, microSDHC","5 in, IPS, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4.2 KitKat,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/30022f23/320/main.jpg,GSmart Arty A3;
giga byte,135 g,Qualcomm Snapdragon 400 MSM8228,"ARM Cortex-A7, 1600 MHz, Cores: 4","Qualcomm Adreno 305, Cores: 1",2 GB,8 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 1080 x 1920 pixels, 24 bit","2200 mAh, Li-Polymer",Android 4.4.2 KitKat,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/b2872f19/320/main.jpg,GSmart GX2;
giga byte,115 g,MediaTek MT6572,"ARM Cortex-A7, 1000 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","4 in, TFT, 480 x 800 pixels, 24 bit","1300 mAh, Li-Polymer",Android 4.2.2 Jelly Bean,2592 x 1936 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/11a42f94/320/main.jpg,GSmart T4 (Lite Edition);
giga byte,150 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4.2 KitKat,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/c4e22f1d/320/main.jpg,GSmart Mika M2;
giga byte,121 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","4 in, IPS, 480 x 800 pixels, 24 bit","1400 mAh, Li-Polymer",Android 4.2.2 Jelly Bean,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/d72f2c50/320/main.jpg,GSmart T4;
giga byte,190 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC, microSDXC","6 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Display","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/460f2c4f/320/main.jpg,GSmart Saga S3;
giga byte,138 g,MediaTek MT6572,"ARM Cortex-A7, 1200 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","1 GB, 266 MHz",4 GB,"microSD, microSDHC","4.5 in, IPS, 480 x 854 pixels, 24 bit","1800 mAh, Li-Ion",Android 4.2 Jelly Bean,3264 x 2448 pixels,,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/bb922b81/320/main.jpg,GSmart Rey R3;
giga byte,175 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","1 GB, 266 MHz",4 GB,"microSD, microSDHC","5 in, TFT, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"2592 x 1944 pixels, 1280 x 720 pixels",,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/3fa929e3/320/main.jpg,GSmart Alto A2;
giga byte,158 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",2 GB,32 GB,,"5 in, IPS, 1080 x 1920 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.2.1 Jelly Bean,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/7a7029e1/320/main.jpg,GSmart Guru;
giga byte,125 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","1 GB, 266 MHz",4 GB,"microSD, microSDHC","4 in, IPS, 480 x 800 pixels, 24 bit","1400 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"2592 x 1944 pixels, 640 x 480 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/b6c629e4/320/main.jpg,GSmart Roma R2;
giga byte,147 g,MediaTek MT6589,"ARM Cortex-A7, 1200 MHz, Cores: 4","PowerVR SGX544 MP, 286 MHz, Cores: 1","1 GB, 533 MHz",4 GB,"microSD, microSDHC","4.5 in, TFT, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.2.1 Jelly Bean,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/3f4f29e5/320/main.jpg,GSmart Aku A1;
giga byte,125 g,Qualcomm Snapdragon S4 Play MSM8225,"ARM Cortex-A5, 1000 MHz, Cores: 2",Qualcomm Adreno 203,512 MB,4 GB,"microSD, microSDHC","4 in, TFT, 480 x 800 pixels, 24 bit","1500 mAh, Li-Ion",Android 4.0 Ice Cream Sandwich,2592 x 1944 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/0e5029e6/320/main.jpg,GSmart Tuku T2;
giga byte,147 g,MediaTek MT6589,"ARM Cortex-A7, 1200 MHz, Cores: 4","PowerVR SGX544 MP, 286 MHz, Cores: 1","1 GB, 533 MHz",4 GB,"microSD, microSDHC","4.5 in, IPS, 540 x 960 pixels, 24 bit","1700 mAh, Li-Ion",Android 4.2.1 Jelly Bean,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/b06829e7/320/main.jpg,GSmart Maya M1 v2;
giga byte,168 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",1 GB,4 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.2.1 Jelly Bean,"1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/921f29e8/320/main.jpg,GSmart Sierra S1;
giga byte,165 g,Qualcomm Snapdragon 400 MSM8230,"Krait 200, 1200 MHz, Cores: 2","Qualcomm Adreno 305, Cores: 1","1 GB, 533 MHz",4 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","1900 mAh, Li-Ion",Android 4.2.2 Jelly Bean,4128 x 3096 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/e9d029e9/320/main.jpg,GSmart Simba SX1;
giga byte,150 g,MediaTek MT6577,"ARM Cortex-A9, 1000 MHz, Cores: 2","PowerVR SGX531, 522 MHz",1 GB,4 GB,"microSD, microSDHC","4.5 in, IPS, 540 x 960 pixels, 24 bit","1700 mAh, Li-Ion",Android 4.1.1 Jelly Bean,"3264 x 2448 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/25af29ea/320/main.jpg,GSmart Maya M1;
giga byte,130 g,Qualcomm Snapdragon S4 Play MSM8225,"ARM Cortex-A5, 1000 MHz, Cores: 2",Qualcomm Adreno 203,512 MB,4 GB,"microSD, microSDHC","4 in, IPS, 480 x 800 pixels, 24 bit","1500 mAh, Li-Ion",Android 4.0 Ice Cream Sandwich,"2592 x 1944 pixels, 1280 x 720 pixels",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/e11a29eb/320/main.jpg,GSmart Rio R1;
giga byte,147 g,MediaTek MT6577,"ARM Cortex-A9, 1000 MHz, Cores: 2","PowerVR SGX531, 522 MHz",512 MB,4 GB,"microSD, microSDHC","4.3 in, IPS, 480 x 800 pixels, 24 bit","1500 mAh, Li-Ion",Android 4.0.4 Ice Cream Sandwich,2592 x 1944 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/57f329ec/320/main.jpg,GSmart GS202;
giga byte,155 g,Qualcomm Snapdragon S4 Play MSM8225,"ARM Cortex-A5, 1200 MHz, Cores: 2",Qualcomm Adreno 203,512 MB,4 GB,"microSD, microSDHC","4.3 in, TFT, 480 x 854 pixels, 18 bit","1550 mAh, Li-Ion",Android 4.0 Ice Cream Sandwich,2592 x 1944 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/a9e029ed/320/main.jpg,GSmart G1362;
giga byte,168 g,Qualcomm Snapdragon S1 MSM7227T,"ARM11, 800 MHz, Cores: 1",Qualcomm Adreno 200,512 MB,1 GB,"microSD, microSDHC","4.3 in, TFT, 480 x 800 pixels, 18 bit","1500 mAh, Li-Ion",Android 2.3.4 Gingerbread,"2592 x 1944 pixels, 640 x 480 pixels",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/4dad29ee/320/main.jpg,GSmart G1355;
giga byte,127 g,Qualcomm Snapdragon S1 MSM7225A,"ARM Cortex-A5, 800 MHz, Cores: 1",Qualcomm Adreno 200,512 MB,1 GB,"microSD, microSDHC","3.5 in, TFT, 320 x 480 pixels, 18 bit","1500 mAh, Li-Ion",Android 4.0 Ice Cream Sandwich,2048 x 1536 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot",Micro USB,3.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/d02029f0/320/main.jpg,GSmart G1342;
giga byte,123 g,Qualcomm Snapdragon S1 MSM7227T,"ARM11, 800 MHz, Cores: 1",Qualcomm Adreno 200,512 MB,512 MB,"microSD, microSDHC","3.5 in, TFT, 320 x 480 pixels, 18 bit","1500 mAh, Li-Ion",Android 2.3.4 Gingerbread,"2592 x 1944 pixels, 640 x 480 pixels",Mini-SIM,"b, g, Wi-Fi Hotspot",Micro USB,2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/119829ef/320/main.jpg,GSmart G1345;
